HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,year,Tot_Spndng,Tot_Dsg_Unts,Tot_Benes,Avg_Spndng_Per_Dsg_Unt,Avg_Spndng_Per_Clm,Avg_Spndng_Per_Bene,Tot_Clms,Outlier_Flag
J1447_2019,"Injection, tbo-filgrastim, 1 microgram",Granix,Tbo-Filgrastim,2019,10088656.42,19427222.0,7188.0,0.5193051492,287.00092228,1403.5415164,35152.0,0.0
J1448_2019,"Injection, trilaciclib, 1mg",Cosela,Trilaciclib Dihydrochloride,2019,\N,\N,\N,\N,\N,\N,\N,\N
J1449_2019,"Injection, eflapegrastim-xnst, 0.1 mg",Rolvedon,Eflapegrastim-Xnst,2019,\N,\N,\N,\N,\N,\N,\N,\N
J1450_2019,"Injection fluconazole, 200 mg",Fluconazole In Dextrose*,"Fluconazole In Dextrose,Iso-Os*",2019,5189.91,1039.0,103.0,4.9951010587,9.0891593695,50.387475728,571.0,0.0
J1453_2019,"Injection, fosaprepitant, 1 mg",Emend*,Fosaprepitant Dimeglumine*,2019,66571253.82,36959436.0,60103.0,1.8011977731,293.34038574,1107.6194836,226942.0,0.0
J1454_2019,"Injection, fosnetupitant 235 mg and palonosetron 0.25 mg",Akynzeo (J1454),Fosnetupitant/Palonosetron,2019,8959690.26,19836.0,4723.0,451.68835753,461.38782945,1897.0337201,19419.0,0.0
J1456_2019,"Injection, fosaprepitant (teva), not therapeutically equivalent to j1453, 1 mg",Fosaprepitant Dimeglumine,Fosaprepitant Dimeglumine,2019,\N,\N,\N,\N,\N,\N,\N,\N
J1459_2019,"Injection, immune globulin (privigen), intravenous, non-lyophilized (e.g., liquid), 500 mg",Privigen,Immun Glob G(Igg)/Pro/Iga 0-50,2019,330076570.97,9476077.0,16419.0,34.832618073,3083.5885669,20103.329738,107043.0,0.0
J1460_2019,"Injection, gamma globulin, intramuscular, 1 cc",Gamastan*,Immune Globul G (Igg)/Glycine*,2019,154385.36,4124.0,189.0,37.435829292,125.82343928,816.85375661,1227.0,0.0
J1551_2019,"Injection, immune globulin (cutaquig), 100 mg",Cutaquig,Immun Glob G(Igg)-Hipp/Maltose,2019,\N,\N,\N,\N,\N,\N,\N,\N
J1554_2019,"Injection, immune globulin (asceniv), 500 mg",Asceniv,"Immune Globulin,gamma(Igg)slra",2019,\N,\N,\N,\N,\N,\N,\N,\N
J1555_2019,"Injection, immune globulin (cuvitru), 100 mg",Cuvitru,Immun Glob G(Igg)/Gly/Iga Ov50,2019,54379788.87,4065533.0,1074.0,13.375808011,4675.8201952,50632.950531,11630.0,0.0
J1556_2019,"Injection, immune globulin (bivigam), 500 mg",Bivigam,Immun Glob G(Igg)/Gly/Iga Ov50,2019,1089372.46,16784.0,94.0,64.905413489,4255.3611719,11589.068723,256.0,0.0
J1557_2019,"Injection, immune globulin, (gammaplex), intravenous, non-lyophilized (e.g., liquid), 500 mg",Gammaplex*,Immun Glob G(Igg)/Gly/Iga 0-50*,2019,8769113.55,196434.0,457.0,44.641526161,3322.8925919,19188.432276,2639.0,0.0
J1558_2019,"Injection, immune globulin (xembify), 100 mg",Xembify,"Immune Globulin,gamma(Igg)klhw",2019,\N,\N,\N,\N,\N,\N,\N,\N
J1559_2019,"Injection, immune globulin (hizentra), 100 mg",Hizentra,Immun Glob G(Igg)/Pro/Iga 0-50,2019,166624866.73,16578255.0,4131.0,10.050808528,3836.8956347,40335.237649,43427.0,0.0
J1561_2019,"Injection, immune globulin, (gamunex-c/gammaked), non-lyophilized (e.g., liquid), 500 mg",Gammaked*,Immune Globul G/Gly/Iga Avg 46*,2019,385605110.03,11019449.0,18161.0,34.993138952,3127.7029211,21232.59237,123287.0,0.0
J1566_2019,"Injection, immune globulin, intravenous, lyophilized (e.g., powder), not otherwise specified, 500 mg",Carimune NF Nanofiltered*,Immun Globg(Igg)/Sucr/Iga Ov50*,2019,34322234.92,706763.0,1566.0,48.562580271,3893.1754673,21917.135964,8816.0,0.0
J1568_2019,"Injection, immune globulin, (octagam), intravenous, non-lyophilized (e.g., liquid), 500 mg",Octagam,Immun Globg(Igg)/Malt/Iga Ov50,2019,137823937.87,4059367.0,9516.0,33.95207624,2601.8753256,14483.389856,52971.0,0.0
J1569_2019,"Injection, immune globulin, (gammagard liquid), non-lyophilized, (e.g., liquid), 500 mg",Gammagard Liquid,Immun Glob G(Igg)/Gly/Iga Ov50,2019,359234157.54,9775563.0,19400.0,36.748180902,2914.2767938,18517.224615,123267.0,0.0
J1570_2019,"Injection, ganciclovir sodium, 500 mg",Cytovene*,Ganciclovir Sodium*,2019,536125.65,10837.0,365.0,49.471777245,287.31278135,1468.8373973,1866.0,0.0
J1571_2019,"Injection, hepatitis b immune globulin (hepagam b), intramuscular, 0.5 ml",Hepagam B,Hepatitis B Immun Glob/Maltose,2019,30839.56,623.0,22.0,49.501701445,513.99266667,1401.7981818,60.0,0.0
J1575_2019,"Injection, immune globulin/hyaluronidase, (hyqvia), 100 mg immuneglobulin",Hyqvia,"Igg/Hyaluronidase,recombinant",2019,54359445.72,3903000.0,1144.0,13.927605872,5030.0218118,47516.998007,10807.0,0.0
J1576_2019,"Injection, immune globulin (panzyga), intravenous, non-lyophilized (e.g., liquid), 500 mg",Panzyga,Immun Glob G(Igg)-Ifas/Glycine,2019,\N,\N,\N,\N,\N,\N,\N,\N
J1580_2019,"Injection, garamycin, gentamicin, up to 80 mg",Gentamicin Sulfate*,Gentamicin Sulfate*,2019,272440.86,154917.7,73344.0,1.7586167365,2.4628090253,3.7145623364,110622.0,0.0
J1602_2019,"Injection, golimumab, 1 mg, for intravenous use",Simponi Aria,Golimumab,2019,347293424.43,16371686.8,20601.0,21.21305084,3790.0888819,16858.085745,91632.0,0.0
J1610_2019,"Injection, glucagon hydrochloride, per 1 mg",Glucagen*,Glucagon*,2019,10737986.49,57716.0,48274.0,186.04869516,209.79595745,222.43829991,51183.0,0.0
J1611_2019,"Injection, glucagon hydrochloride (fresenius kabi), not therapeutically equivalent to j1610, per 1 mg",Glucagon Emergency Kit*,Glucagon HCL*,2019,\N,\N,\N,\N,\N,\N,\N,\N
J1626_2019,"Injection, granisetron hydrochloride, 100 mcg",Granisetron HCL*,Granisetron HCL*,2019,527522.63,1445832.0,20736.0,0.3648574869,3.6605299387,25.439941647,144111.0,0.0
J1627_2019,"Injection, granisetron, extended-release, 0.1 mg",Sustol,Granisetron,2019,11342648.91,3896347.0,9110.0,2.9110982441,290.40526678,1245.076719,39058.0,0.0
J1630_2019,"Injection, haloperidol, up to 5 mg",Haldol*,Haloperidol Lactate*,2019,811.32,363.0,190.0,2.2350413223,2.5920766773,4.2701052632,313.0,1.0
J1631_2019,"Injection, haloperidol decanoate, per 50 mg",Haldol Decanoate 100*,Haloperidol Decanoate*,2019,270245.48,17546.0,1338.0,15.402113302,37.147145017,201.97718984,7275.0,0.0
J1640_2019,"Injection, hemin, 1 mg",Panhematin,Hemin,2019,9936723.65,499205.0,100.0,19.905096403,8685.9472465,99367.2365,1144.0,0.0
J1642_2019,"Injection, heparin sodium, (heparin lock flush), per 10 units",Heparin Flush*,"Heparin Sod,porcine/0.9 % NaCl*",2019,246345.53,1294505.0,5423.0,0.190300949,8.347583274,45.426061221,29511.0,0.0
J1643_2019,"Injection, heparin sodium (pfizer), not therapeutically equivalent to j1644, per 1000 units",Heparin Sodium (J1643)*,"Heparin Sodium,porcine*",2019,\N,\N,\N,\N,\N,\N,\N,\N
J1644_2019,"Injection, heparin sodium, per 1000 units",Heparin Sodium (J1644)*,"Heparin Sodium,porcine*",2019,197287.83,628012.5,10997.0,0.3141463426,4.5108795958,17.940150041,43736.0,0.0
J1645_2019,"Injection, dalteparin sodium, per 2500 iu",Fragmin,"Dalteparin Sodium,porcine",2019,79947.99,6150.0,122.0,12.999673171,67.183184874,655.31139344,1190.0,0.0
J1650_2019,"Injection, enoxaparin sodium, 10 mg",Enoxaparin Sodium*,Enoxaparin Sodium*,2019,139337.07,67849.5,1982.0,2.0536197024,23.564530695,70.301246216,5913.0,1.0
J1652_2019,"Injection, fondaparinux sodium, 0.5 mg",Arixtra*,Fondaparinux Sodium*,2019,30327.48,16046.5,156.0,1.8899747609,27.747008234,194.40692308,1093.0,0.0
J1670_2019,"Injection, tetanus immune globulin, human, up to 250 units",Hypertet*,Tetanus Immune Globulin/PF*,2019,286039.98,1578.0,1560.0,181.26741445,182.19107006,183.35896154,1570.0,1.0
J1720_2019,"Injection, hydrocortisone sodium succinate, up to 100 mg",Solu-Cortef*,HydrocortIsone Sod Succinate*,2019,597287.82,48404.0,12134.0,12.339637633,13.670728983,49.224313499,43691.0,0.0
J1740_2019,"Injection, ibandronate sodium, 1 mg",Boniva*,Ibandronate Sodium*,2019,1033093.29,23174.4,3067.0,44.579073892,132.21055669,336.84163352,7814.0,0.0
J1743_2019,"Injection, idursulfase, 1 mg",Elaprase,Idursulfase,2019,961620.92,1800.0,\N,534.23384444,19232.4184,\N,50.0,0.0
J1745_2019,"Injection, infliximab, excludes biosimilar, 10 mg",Infliximab*,Infliximab*,2019,908399397.06,14235908.7,48144.0,63.810425889,3265.3685119,18868.382292,278192.0,0.0
J1746_2019,"Injection, ibalizumab-uiyk, 10 mg",Trogarzo,Ibalizumab-Uiyk,2019,888148.49,14514.0,21.0,61.19253755,4853.2704372,42292.785238,183.0,1.0
J1747_2019,"Injection, spesolimab-sbzo, 1 mg",Spevigo,Spesolimab-Sbzo,2019,\N,\N,\N,\N,\N,\N,\N,\N
J1750_2019,"Injection, iron dextran, 50 mg",Infed,Iron Dextran Complex,2019,4307272.9,332234.5,13003.0,12.96455636,127.20453915,331.25224179,33861.0,0.0
J1756_2019,"Injection, iron sucrose, 1 mg",Venofer,Iron Sucrose Complex,2019,3567564.67,15525290.0,16798.0,0.2297905334,42.790407806,212.38032325,83373.0,0.0
J1786_2019,"Injection, imiglucerase, 10 units",Cerezyme,Imiglucerase,2019,37504734.57,1014214.0,300.0,36.979113451,15358.204165,125015.7819,2442.0,0.0
J1805_2019,"Injection, esmolol hydrochloride, 10 mg",Brevibloc*,Esmolol HCL*,2019,\N,\N,\N,\N,\N,\N,\N,\N
J1811_2019,"Insulin (fiasp) for administration through dme (i.e., insulin pump) per 50 units",Fiasp,Insulin Aspart (Niacinamide),2019,\N,\N,\N,\N,\N,\N,\N,\N
J1813_2019,"Insulin (lyumjev) for administration through dme (i.e., insulin pump) per 50 units",Lyumjev,Insulin Lispro-Aabc,2019,\N,\N,\N,\N,\N,\N,\N,\N
J1817_2019,"Insulin for administration through dme (i.e., insulin pump) per 50 units",Fiasp Penfill*,Insulin Aspart (Niacinamide)*,2019,150901471.24,14295676.0,30849.0,10.555742257,1130.7716091,4891.6163,133450.0,0.0
J1823_2019,"Injection, inebilizumab-cdon, 1 mg",Uplizna,Inebilizumab-Cdon,2019,\N,\N,\N,\N,\N,\N,\N,\N
J1836_2019,"Injection, metronidazole, 10 mg",Metro IV*,Metronidazole/Sodium Chloride*,2019,\N,\N,\N,\N,\N,\N,\N,\N
J1885_2019,"Injection, ketorolac tromethamine, per 15 mg",Ketorolac Tromethamine,Ketorolac Tromethamine,2019,1252409.65,2378931.7,510172.0,0.5264588513,1.4893698887,2.4548772767,840899.0,0.0
J1920_2019,"Injection, labetalol hydrochloride, 5 mg",Labetalol HCL,Labetalol HCL,2019,\N,\N,\N,\N,\N,\N,\N,\N
J1930_2019,"Injection, lanreotide, 1 mg",Somatuline Depot,Lanreotide Acetate,2019,263154565.74,4740234.0,4884.0,55.515100255,6622.0731709,53880.951216,39739.0,0.0
J1931_2019,"Injection, laronidase, 0.1 mg",Aldurazyme,Laronidase,2019,2451717.74,91407.0,18.0,26.821991095,10301.335042,136206.54111,238.0,0.0
J1932_2019,"Injection, lanreotide, (cipla), 1 mg",Lanreotide Acetate,Lanreotide Acetate,2019,\N,\N,\N,\N,\N,\N,\N,\N
J1940_2019,"Injection, furosemide, up to 20 mg",Furosemide,Furosemide,2019,75425.18,88830.0,26913.0,0.849095801,1.5638319753,2.8025556423,48231.0,0.0
J1943_2019,"Injection, aripiprazole lauroxil, (aristada initio), 1 mg",Aristada Initio,"Aripiprazole Lauroxil,submicr.",2019,18061.7,6427.0,\N,2.8102847363,1505.1416667,\N,12.0,1.0
J1944_2019,"Injection, aripiprazole lauroxil, (aristada), 1 mg",Aristada,Aripiprazole Lauroxil,2019,176896.86,72171.0,65.0,2.4510795195,1538.2335652,2721.4901538,115.0,0.0
J1950_2019,"Injection, leuprolide acetate (for depot suspension), per 3.75 mg",Lupron Depot*,Leuprolide Acetate*,2019,6125195.6,5881.0,943.0,1041.5228022,2071.4222523,6495.4354189,2957.0,0.0
J1952_2019,"Leuprolide injectable, camcevi, 1 mg",Camcevi,Leuprolide Mesylate,2019,\N,\N,\N,\N,\N,\N,\N,\N
J1953_2019,"Injection, levetiracetam, 10 mg",Keppra*,Levetiracetam*,2019,7228.68,43400.0,60.0,0.166559447,19.32802139,120.478,374.0,0.0
J1954_2019,"Injection, leuprolide acetate for depot suspension (cipla), 7.5 mg",Leuprolide Depot,Leuprolide Acetate,2019,\N,\N,\N,\N,\N,\N,\N,\N
J1955_2019,"Injection, levocarnitine, per 1 gm",Carnitor,Levocarnitine,2019,31046.4,1569.0,191.0,19.787380497,33.746086957,162.54659686,920.0,0.0
J1956_2019,"Injection, levofloxacin, 250 mg",Levofloxacin*,Levofloxacin*,2019,22547.81,17421.0,2349.0,1.2942890764,2.9267666147,9.5988974031,7704.0,0.0
J2001_2019,"Injection, lidocaine hcl for intravenous infusion, 10 mg",Lidocaine HCL In 5% Dextrose,Lidocaine HCL/Dextrose 5 %/PF,2019,15244.6,335533.0,51282.0,0.0454339812,0.1371682053,0.2972699973,111138.0,0.0
J2010_2019,"Injection, lincomycin hcl, up to 300 mg",Lincocin*,Lincomycin HCL*,2019,613624.87,51636.0,24794.0,11.883663917,16.721390577,24.74892595,36697.0,0.0
J2020_2019,"Injection, linezolid, 200 mg",Linezolid-0.9% NaCl*,Linezolid In 0.9% Sodium Chlor*,2019,19024.53,1694.0,30.0,11.23053719,55.143565217,634.151,345.0,1.0
J2060_2019,"Injection, lorazepam, 2 mg",Ativan*,Lorazepam*,2019,22331.1,28047.0,9109.0,0.7962028024,0.8194899083,2.4515424306,27250.0,0.0
J2150_2019,"Injection, mannitol, 25% in 50 ml",Mannitol,Mannitol,2019,47273.21,15806.0,2472.0,2.9908395546,4.8629986627,19.123466828,9721.0,0.0
